t,prn,elev,az,snr,const
82978.0,15,44.0,45.0,36.0,GA
82978.0,26,23.0,238.0,2.0,GA
82978.0,27,71.0,357.0,33.0,GB
82978.0,46,45.0,238.0,,GB
82978.0,30,35.0,278.0,46.0,GB
82978.0,28,35.0,65.0,4.0,GB
82978.0,36,30.0,301.0,44.0,GB
82978.0,41,26.0,116.0,18.0,GB
82978.0,33,21.0,62.0,,GB
82978.0,37,16.0,183.0,,GB
82978.0,14,10.0,38.0,,GB
82978.0,39,5.0,328.0,43.0,GB
82978.0,32,5.0,164.0,,GB
82978.0,16,3.0,337.0,4.0,GB
82978.0,27,71.0,357.0,35.0,GB
82978.0,46,45.0,238.0,28.0,GB
82978.0,28,35.0,65.0,24.0,GB
82978.0,30,35.0,278.0,3.0,GB
82978.0,36,30.0,301.0,2.0,GB
82983.0,11,76.0,30.0,39.0,GP
82983.0,12,74.0,265.0,44.0,GP
82983.0,20,53.0,151.0,20.0,GP
82983.0,25,43.0,306.0,4.0,GP
82983.0,48,39.0,209.0,32.0,GP
82983.0,6,38.0,47.0,44.0,GP
82983.0,5,23.0,179.0,17.0,GP
82983.0,19,20.0,88.0,3.0,GP
82983.0,29,13.0,288.0,39.0,GP
82983.0,24,8.0,217.0,,GP
82983.0,28,5.0,324.0,51.0,GP
82983.0,9,1.0,68.0,,GP
82983.0,11,76.0,30.0,40.0,GP
82983.0,25,43.0,306.0,38.0,GP
82983.0,6,38.0,47.0,28.0,GP
82983.0,28,5.0,324.0,4.0,GP
82983.0,86,62.0,346.0,41.0,GL
82983.0,76,60.0,242.0,33.0,GL
82983.0,77,38.0,316.0,39.0,GL
82983.0,87,32.0,271.0,3.0,GL
82983.0,85,27.0,48.0,33.0,GL
82983.0,70,23.0,72.0,,GL
82983.0,75,19.0,180.0,18.0,GL
82983.0,71,12.0,121.0,1.0,GL
82983.0,69,4.0,14.0,47.0,GL
82983.0,13,76.0,267.0,41.0,GA
82983.0,21,64.0,292.0,35.0,GA
82983.0,27,52.0,165.0,21.0,GA
82983.0,15,44.0,45.0,4.0,GA
82983.0,26,23.0,238.0,30.0,GA
82983.0,30,4.0,147.0,,GA
82983.0,13,76.0,267.0,35.0,GA
82983.0,21,64.0,292.0,32.0,GA
82983.0,15,44.0,45.0,36.0,GA
82983.0,26,23.0,238.0,2.0,GA
82983.0,27,71.0,357.0,34.0,GB
82983.0,46,45.0,238.0,26.0,GB
82983.0,30,35.0,278.0,46.0,GB
82983.0,28,35.0,65.0,4.0,GB
82983.0,36,30.0,301.0,43.0,GB
82983.0,41,26.0,116.0,,GB
82983.0,33,21.0,62.0,18.0,GB
82983.0,37,16.0,183.0,2.0,GB
82983.0,14,10.0,38.0,24.0,GB
82983.0,39,5.0,328.0,43.0,GB
82983.0,32,5.0,164.0,,GB
82983.0,16,3.0,337.0,4.0,GB
82983.0,25,2.0,302.0,,GB
82983.0,27,71.0,357.0,35.0,GB
82983.0,46,45.0,238.0,27.0,GB
82983.0,28,35.0,65.0,24.0,GB
82983.0,30,35.0,278.0,3.0,GB
82983.0,36,30.0,301.0,2.0,GB
82988.0,11,76.0,30.0,39.0,GP
82988.0,12,74.0,265.0,45.0,GP
82988.0,20,53.0,151.0,21.0,GP
82988.0,25,43.0,306.0,4.0,GP
82988.0,48,39.0,209.0,32.0,GP
82988.0,6,38.0,47.0,44.0,GP
82988.0,5,23.0,179.0,17.0,GP
82988.0,19,19.0,89.0,2.0,GP
82988.0,29,13.0,288.0,41.0,GP
82988.0,24,8.0,217.0,,GP
82988.0,28,5.0,324.0,51.0,GP
82988.0,9,1.0,68.0,,GP
82988.0,11,76.0,30.0,40.0,GP
82988.0,25,43.0,306.0,37.0,GP
82988.0,6,38.0,47.0,28.0,GP
82988.0,28,5.0,324.0,4.0,GP
82988.0,86,62.0,346.0,41.0,GL
82988.0,76,60.0,242.0,35.0,GL
82988.0,77,38.0,316.0,39.0,GL
82988.0,87,32.0,271.0,3.0,GL
82988.0,85,27.0,48.0,29.0,GL
82988.0,75,19.0,180.0,19.0,GL
82988.0,71,12.0,121.0,,GL
82988.0,69,4.0,14.0,4.0,GL
82988.0,13,76.0,267.0,41.0,GA
82988.0,21,64.0,292.0,35.0,GA
82988.0,27,52.0,165.0,24.0,GA
82988.0,15,44.0,45.0,4.0,GA
82988.0,26,23.0,238.0,30.0,GA
82988.0,30,4.0,147.0,,GA
82988.0,13,76.0,267.0,35.0,GA
82988.0,21,64.0,292.0,32.0,GA
82988.0,15,44.0,45.0,36.0,GA
82988.0,26,23.0,238.0,2.0,GA
82988.0,27,71.0,357.0,34.0,GB
82988.0,46,45.0,238.0,,GB
82988.0,30,35.0,278.0,45.0,GB
82988.0,28,35.0,65.0,4.0,GB
82988.0,36,30.0,301.0,43.0,GB
82988.0,41,26.0,116.0,27.0,GB
82988.0,33,21.0,62.0,17.0,GB
82988.0,37,16.0,183.0,,GB
82988.0,14,10.0,38.0,26.0,GB
82988.0,39,5.0,328.0,43.0,GB
82988.0,32,5.0,164.0,,GB
82988.0,16,3.0,337.0,4.0,GB
82988.0,25,2.0,302.0,,GB
82988.0,27,71.0,357.0,36.0,GB
82988.0,46,45.0,238.0,28.0,GB
82988.0,28,35.0,65.0,25.0,GB
82988.0,30,35.0,278.0,3.0,GB
82988.0,36,30.0,301.0,3.0,GB
82988.0,33,21.0,62.0,18.0,GB
82993.0,11,76.0,30.0,40.0,GP
82993.0,12,74.0,265.0,45.0,GP
82993.0,20,54.0,149.0,19.0,GP
82993.0,25,43.0,306.0,4.0,GP
82993.0,48,39.0,209.0,32.0,GP
82993.0,6,38.0,47.0,44.0,GP
82993.0,5,23.0,179.0,18.0,GP
82993.0,19,19.0,89.0,2.0,GP
82993.0,29,13.0,288.0,42.0,GP
82993.0,24,7.0,216.0,,GP
82993.0,28,5.0,324.0,51.0,GP
82993.0,9,1.0,68.0,,GP
82993.0,11,76.0,30.0,40.0,GP
82993.0,25,43.0,306.0,37.0,GP
82993.0,6,38.0,47.0,28.0,GP
82993.0,28,5.0,324.0,4.0,GP
82993.0,86,62.0,346.0,41.0,GL
82993.0,76,60.0,242.0,30.0,GL
82993.0,77,38.0,316.0,41.0,GL
82993.0,87,32.0,271.0,3.0,GL
82993.0,85,27.0,48.0,29.0,GL
82993.0,70,23.0,72.0,,GL
82993.0,75,19.0,180.0,21.0,GL
82993.0,71,12.0,121.0,1.0,GL
82993.0,69,4.0,14.0,48.0,GL
82993.0,13,76.0,267.0,41.0,GA
82993.0,21,64.0,292.0,35.0,GA
82993.0,27,52.0,165.0,20.0,GA
82993.0,15,44.0,45.0,4.0,GA
82993.0,26,23.0,238.0,32.0,GA
82993.0,30,4.0,147.0,,GA
82993.0,13,76.0,267.0,35.0,GA
82993.0,21,64.0,292.0,32.0,GA
82993.0,15,44.0,45.0,36.0,GA
82993.0,26,23.0,238.0,2.0,GA
82993.0,27,71.0,357.0,35.0,GB
82993.0,46,45.0,238.0,26.0,GB
82993.0,28,35.0,65.0,39.0,GB
82993.0,30,35.0,278.0,4.0,GB
82993.0,36,30.0,301.0,42.0,GB
82993.0,41,26.0,116.0,27.0,GB
82993.0,33,21.0,62.0,28.0,GB
82993.0,37,16.0,183.0,,GB
82993.0,14,10.0,38.0,29.0,GB
82993.0,39,5.0,328.0,43.0,GB
82993.0,32,5.0,164.0,17.0,GB
82993.0,16,3.0,337.0,4.0,GB
82993.0,25,2.0,302.0,,GB
82993.0,27,71.0,357.0,36.0,GB
82993.0,46,45.0,238.0,28.0,GB
82993.0,28,35.0,65.0,25.0,GB
82993.0,30,35.0,278.0,3.0,GB
82993.0,36,30.0,301.0,3.0,GB
82993.0,33,21.0,62.0,18.0,GB
82998.0,11,76.0,30.0,42.0,GP
82998.0,12,74.0,265.0,45.0,GP
82998.0,20,54.0,149.0,20.0,GP
82998.0,25,44.0,305.0,4.0,GP
82998.0,48,39.0,209.0,32.0,GP
82998.0,6,38.0,47.0,44.0,GP
82998.0,5,23.0,179.0,15.0,GP
82998.0,19,19.0,89.0,1.0,GP
82998.0,29,13.0,288.0,42.0,GP
82998.0,24,7.0,216.0,,GP
82998.0,28,5.0,323.0,51.0,GP
82998.0,9,1.0,68.0,,GP
82998.0,11,76.0,30.0,39.0,GP
82998.0,25,44.0,305.0,37.0,GP
82998.0,6,38.0,47.0,28.0,GP
82998.0,28,5.0,323.0,4.0,GP
82998.0,86,62.0,346.0,41.0,GL
82998.0,76,60.0,242.0,33.0,GL
82998.0,77,38.0,316.0,41.0,GL
82998.0,87,32.0,271.0,3.0,GL
82998.0,85,27.0,48.0,29.0,GL
82998.0,70,23.0,72.0,,GL
82998.0,75,19.0,180.0,19.0,GL
82998.0,71,12.0,121.0,1.0,GL
82998.0,69,4.0,14.0,48.0,GL
82998.0,13,76.0,267.0,41.0,GA
82998.0,21,64.0,292.0,35.0,GA
82998.0,27,52.0,165.0,17.0,GA
82998.0,15,44.0,45.0,4.0,GA
82998.0,26,23.0,238.0,33.0,GA
82998.0,13,76.0,267.0,35.0,GA
82998.0,21,64.0,292.0,33.0,GA
82998.0,15,44.0,45.0,36.0,GA
82998.0,26,23.0,238.0,2.0,GA
82998.0,27,71.0,357.0,35.0,GB
82998.0,46,45.0,238.0,25.0,GB
82998.0,30,35.0,278.0,41.0,GB
82998.0,28,35.0,65.0,3.0,GB
82998.0,36,30.0,301.0,42.0,GB
82998.0,41,26.0,116.0,21.0,GB
82998.0,33,21.0,62.0,20.0,GB
82998.0,37,16.0,183.0,,GB
82998.0,14,10.0,38.0,,GB
82998.0,39,5.0,328.0,43.0,GB
82998.0,32,5.0,164.0,17.0,GB
82998.0,16,3.0,337.0,4.0,GB
82998.0,25,2.0,302.0,,GB
82998.0,27,71.0,357.0,36.0,GB
82998.0,46,45.0,238.0,28.0,GB
82998.0,28,35.0,65.0,25.0,GB
82998.0,30,35.0,278.0,3.0,GB
82998.0,36,30.0,301.0,3.0,GB
82998.0,33,21.0,62.0,16.0,GB
83003.0,11,76.0,30.0,42.0,GP
83003.0,12,74.0,265.0,45.0,GP
83003.0,20,54.0,149.0,18.0,GP
83003.0,25,44.0,305.0,4.0,GP
83003.0,48,39.0,209.0,32.0,GP
83003.0,6,38.0,47.0,44.0,GP
83003.0,5,23.0,179.0,19.0,GP
83003.0,19,19.0,89.0,,GP
83003.0,29,13.0,288.0,43.0,GP
83003.0,24,7.0,216.0,,GP
83003.0,28,5.0,323.0,51.0,GP
83003.0,9,1.0,68.0,,GP
83003.0,11,76.0,30.0,38.0,GP
83003.0,25,44.0,305.0,37.0,GP
83003.0,6,38.0,47.0,28.0,GP
83003.0,28,5.0,323.0,4.0,GP
83003.0,86,62.0,346.0,41.0,GL
83003.0,76,60.0,242.0,32.0,GL
83003.0,77,38.0,316.0,42.0,GL
83003.0,87,32.0,271.0,3.0,GL
83003.0,85,27.0,48.0,28.0,GL
83003.0,70,23.0,72.0,,GL
83003.0,75,19.0,180.0,19.0,GL
83003.0,71,12.0,121.0,1.0,GL
83003.0,69,4.0,14.0,49.0,GL
83003.0,13,76.0,267.0,41.0,GA
83003.0,21,64.0,292.0,35.0,GA
83003.0,27,52.0,165.0,15.0,GA
83003.0,15,44.0,45.0,4.0,GA
83003.0,26,23.0,238.0,33.0,GA
83003.0,13,76.0,267.0,35.0,GA
83003.0,21,64.0,292.0,33.0,GA
83003.0,15,44.0,45.0,36.0,GA
83003.0,26,23.0,238.0,2.0,GA
83003.0,27,71.0,357.0,35.0,GB
83003.0,46,45.0,238.0,23.0,GB
83003.0,30,35.0,278.0,41.0,GB
83003.0,28,35.0,65.0,3.0,GB
83003.0,36,30.0,301.0,44.0,GB
83003.0,41,26.0,116.0,27.0,GB
83003.0,33,21.0,62.0,16.0,GB
83003.0,37,16.0,183.0,,GB
83003.0,14,10.0,38.0,33.0,GB
83003.0,39,5.0,328.0,43.0,GB
83003.0,32,5.0,164.0,18.0,GB
83003.0,16,3.0,337.0,4.0,GB
83003.0,25,2.0,302.0,,GB
83003.0,27,71.0,357.0,36.0,GB
83003.0,46,45.0,238.0,28.0,GB
83003.0,28,35.0,65.0,25.0,GB
83003.0,30,35.0,278.0,3.0,GB
83003.0,36,30.0,301.0,3.0,GB
83003.0,33,21.0,62.0,15.0,GB
83008.0,11,76.0,30.0,42.0,GP
83008.0,12,74.0,265.0,45.0,GP
83008.0,20,54.0,149.0,19.0,GP
83008.0,25,44.0,305.0,4.0,GP
83008.0,48,39.0,209.0,32.0,GP
83008.0,6,38.0,47.0,44.0,GP
83008.0,5,23.0,179.0,20.0,GP
83008.0,19,19.0,89.0,,GP
83008.0,29,13.0,288.0,43.0,GP
83008.0,24,7.0,216.0,,GP
83008.0,28,5.0,323.0,51.0,GP
83008.0,9,1.0,68.0,,GP
83008.0,11,76.0,30.0,38.0,GP
83008.0,25,44.0,305.0,37.0,GP
83008.0,6,38.0,47.0,27.0,GP
83008.0,28,5.0,323.0,4.0,GP
83008.0,86,62.0,346.0,41.0,GL
83008.0,76,60.0,242.0,35.0,GL
83008.0,77,38.0,316.0,42.0,GL
83008.0,87,32.0,271.0,3.0,GL
83008.0,85,27.0,48.0,31.0,GL
83008.0,70,23.0,72.0,,GL
83008.0,75,19.0,180.0,18.0,GL
83008.0,71,12.0,121.0,1.0,GL
83008.0,69,4.0,14.0,50.0,GL
83008.0,13,76.0,267.0,41.0,GA
83008.0,21,64.0,292.0,35.0,GA
83008.0,27,52.0,165.0,15.0,GA
83008.0,15,44.0,45.0,4.0,GA
83008.0,26,23.0,238.0,33.0,GA
83008.0,30,4.0,147.0,,GA
83008.0,13,76.0,267.0,35.0,GA
83008.0,21,64.0,292.0,33.0,GA
83008.0,15,44.0,45.0,36.0,GA
83008.0,26,23.0,238.0,2.0,GA
83008.0,27,71.0,357.0,35.0,GB
83008.0,46,45.0,238.0,,GB
83008.0,28,35.0,65.0,38.0,GB
83008.0,30,35.0,278.0,4.0,GB
83008.0,36,30.0,301.0,44.0,GB
83008.0,41,26.0,116.0,28.0,GB
83008.0,33,21.0,62.0,25.0,GB
83008.0,37,16.0,183.0,2.0,GB
83008.0,14,10.0,38.0,27.0,GB
83008.0,39,5.0,328.0,44.0,GB
83008.0,32,5.0,164.0,16.0,GB
83008.0,16,3.0,337.0,4.0,GB
83008.0,25,2.0,302.0,,GB
83008.0,27,71.0,357.0,36.0,GB
83008.0,46,45.0,238.0,28.0,GB
83008.0,28,35.0,65.0,25.0,GB
83008.0,30,35.0,278.0,3.0,GB
83008.0,36,30.0,301.0,3.0,GB
83008.0,39,5.0,328.0,30.0,GB
83013.0,11,76.0,30.0,42.0,GP
83013.0,12,74.0,265.0,45.0,GP
83013.0,20,54.0,149.0,20.0,GP
83013.0,25,44.0,305.0,4.0,GP
83013.0,48,39.0,209.0,32.0,GP
83013.0,6,38.0,47.0,44.0,GP
83013.0,5,23.0,179.0,22.0,GP
83013.0,19,19.0,89.0,,GP
83013.0,29,13.0,288.0,43.0,GP
83013.0,24,7.0,216.0,,GP
83013.0,28,5.0,323.0,51.0,GP
83013.0,9,1.0,68.0,,GP
83013.0,11,76.0,30.0,38.0,GP
83013.0,25,44.0,305.0,37.0,GP
83013.0,6,38.0,47.0,27.0,GP
83013.0,28,5.0,323.0,4.0,GP
83013.0,86,62.0,346.0,41.0,GL
83013.0,76,60.0,242.0,36.0,GL
83013.0,77,38.0,316.0,42.0,GL
83013.0,87,32.0,271.0,4.0,GL
83013.0,85,27.0,48.0,31.0,GL
83013.0,70,23.0,72.0,,GL
83013.0,75,19.0,180.0,17.0,GL
83013.0,71,12.0,121.0,1.0,GL
83013.0,69,4.0,14.0,50.0,GL
83013.0,13,76.0,267.0,41.0,GA
83013.0,21,64.0,292.0,35.0,GA
83013.0,27,52.0,165.0,14.0,GA
83013.0,15,44.0,45.0,4.0,GA
83013.0,26,23.0,238.0,34.0,GA
83013.0,30,4.0,147.0,,GA
83013.0,3,1.0,82.0,,GA
83013.0,13,76.0,267.0,35.0,GA
83013.0,21,64.0,292.0,33.0,GA
83013.0,15,44.0,45.0,36.0,GA
83013.0,26,23.0,238.0,2.0,GA
83013.0,27,71.0,357.0,36.0,GB
83013.0,46,45.0,238.0,30.0,GB
83013.0,28,35.0,65.0,37.0,GB
83013.0,30,35.0,278.0,4.0,GB
83013.0,36,30.0,301.0,44.0,GB
83013.0,41,26.0,116.0,30.0,GB
83013.0,33,21.0,62.0,14.0,GB
83013.0,37,16.0,183.0,2.0,GB
83013.0,14,10.0,38.0,,GB
83013.0,39,5.0,328.0,44.0,GB
83013.0,32,5.0,164.0,19.0,GB
83013.0,16,3.0,337.0,4.0,GB
83013.0,25,2.0,302.0,,GB
83013.0,27,71.0,357.0,36.0,GB
83013.0,46,45.0,238.0,29.0,GB
83013.0,28,35.0,65.0,24.0,GB
83013.0,30,35.0,278.0,3.0,GB
83013.0,36,30.0,301.0,3.0,GB
83018.0,11,76.0,30.0,42.0,GP
83018.0,12,74.0,265.0,45.0,GP
83018.0,20,54.0,149.0,19.0,GP
83018.0,25,44.0,305.0,4.0,GP
83018.0,48,39.0,209.0,32.0,GP
83018.0,6,38.0,47.0,44.0,GP
83018.0,5,23.0,179.0,19.0,GP
83018.0,19,19.0,89.0,,GP
83018.0,29,13.0,288.0,40.0,GP
83018.0,24,7.0,216.0,,GP
83018.0,28,5.0,323.0,51.0,GP
83018.0,9,1.0,68.0,,GP
83018.0,11,76.0,30.0,37.0,GP
83018.0,25,44.0,305.0,37.0,GP
83018.0,6,38.0,47.0,27.0,GP
83018.0,28,5.0,323.0,4.0,GP
83018.0,86,62.0,346.0,41.0,GL
83018.0,76,60.0,242.0,36.0,GL
83018.0,77,38.0,316.0,42.0,GL
83018.0,87,32.0,271.0,4.0,GL
83018.0,85,27.0,48.0,29.0,GL
83018.0,75,19.0,180.0,17.0,GL
83018.0,71,12.0,121.0,18.0,GL
83018.0,69,4.0,14.0,5.0,GL
83018.0,13,76.0,267.0,41.0,GA
83018.0,21,64.0,292.0,35.0,GA
83018.0,27,52.0,165.0,17.0,GA
83018.0,15,44.0,45.0,4.0,GA
83018.0,26,23.0,238.0,34.0,GA
83018.0,30,4.0,147.0,,GA
83018.0,3,1.0,82.0,,GA
83018.0,13,76.0,267.0,35.0,GA
83018.0,21,64.0,292.0,33.0,GA
83018.0,15,44.0,45.0,35.0,GA
83018.0,26,23.0,238.0,2.0,GA
83018.0,27,71.0,357.0,36.0,GB
83018.0,46,45.0,238.0,30.0,GB
83018.0,28,35.0,65.0,35.0,GB
83018.0,30,35.0,278.0,4.0,GB
83018.0,36,30.0,301.0,44.0,GB
83018.0,41,26.0,116.0,24.0,GB
83018.0,33,21.0,62.0,20.0,GB
83018.0,37,16.0,183.0,2.0,GB
83018.0,14,10.0,38.0,26.0,GB
83018.0,39,5.0,328.0,43.0,GB
83018.0,32,5.0,164.0,22.0,GB
83018.0,16,3.0,337.0,4.0,GB
83018.0,25,2.0,302.0,,GB
83018.0,27,71.0,357.0,3.0,GB
83018.0,46,45.0,238.0,29.0,GB
83018.0,28,35.0,65.0,24.0,GB
83018.0,36,30.0,301.0,3.0,GB
83023.0,11,76.0,30.0,42.0,GP
83023.0,12,74.0,265.0,45.0,GP
83023.0,20,54.0,149.0,19.0,GP
83023.0,25,44.0,305.0,4.0,GP
83023.0,48,39.0,209.0,32.0,GP
83023.0,6,38.0,47.0,44.0,GP
83023.0,5,23.0,179.0,17.0,GP
83023.0,19,19.0,89.0,,GP
83023.0,29,13.0,288.0,36.0,GP
83023.0,24,7.0,216.0,,GP
83023.0,28,5.0,323.0,51.0,GP
83023.0,9,1.0,68.0,,GP
83023.0,11,76.0,30.0,36.0,GP
83023.0,25,44.0,305.0,36.0,GP
83023.0,6,38.0,47.0,26.0,GP
83023.0,28,5.0,323.0,4.0,GP
83023.0,86,62.0,346.0,42.0,GL
83023.0,76,60.0,242.0,36.0,GL
83023.0,77,38.0,316.0,42.0,GL
83023.0,87,32.0,271.0,4.0,GL
83023.0,85,27.0,48.0,17.0,GL
83023.0,70,23.0,72.0,,GL
83023.0,75,19.0,180.0,16.0,GL
83023.0,71,12.0,121.0,1.0,GL
83023.0,69,4.0,14.0,50.0,GL
83023.0,13,76.0,272.0,41.0,GA
83023.0,21,64.0,292.0,36.0,GA
83023.0,27,52.0,165.0,19.0,GA
83023.0,15,43.0,45.0,4.0,GA
83023.0,26,23.0,238.0,35.0,GA
83023.0,30,4.0,147.0,,GA
83023.0,3,1.0,82.0,,GA
83023.0,13,76.0,272.0,34.0,GA
83023.0,21,64.0,292.0,33.0,GA
83023.0,15,43.0,45.0,35.0,GA
83023.0,26,23.0,238.0,2.0,GA
83023.0,27,71.0,357.0,36.0,GB
83023.0,46,45.0,238.0,32.0,GB
83023.0,28,35.0,65.0,34.0,GB
83023.0,30,35.0,278.0,4.0,GB
83023.0,36,30.0,301.0,44.0,GB
83023.0,41,26.0,116.0,21.0,GB
83023.0,33,21.0,62.0,,GB
83023.0,37,16.0,183.0,2.0,GB
83023.0,14,10.0,38.0,29.0,GB
83023.0,39,5.0,328.0,43.0,GB
83023.0,32,5.0,164.0,22.0,GB
83023.0,16,3.0,337.0,4.0,GB
83023.0,25,2.0,302.0,,GB
83023.0,27,71.0,357.0,3.0,GB
83023.0,46,45.0,238.0,29.0,GB
83023.0,28,35.0,65.0,24.0,GB
83023.0,36,30.0,301.0,3.0,GB
83028.0,11,76.0,30.0,43.0,GP
83028.0,12,74.0,265.0,45.0,GP
83028.0,20,54.0,149.0,19.0,GP
83028.0,25,44.0,305.0,4.0,GP
83028.0,48,39.0,209.0,32.0,GP
83028.0,6,38.0,47.0,44.0,GP
83028.0,5,23.0,179.0,19.0,GP
83028.0,19,19.0,89.0,,GP
83028.0,29,13.0,288.0,32.0,GP
83028.0,24,7.0,216.0,,GP
83028.0,28,5.0,323.0,51.0,GP
83028.0,9,1.0,68.0,,GP
83028.0,11,76.0,30.0,35.0,GP
83028.0,25,44.0,305.0,35.0,GP
83028.0,6,38.0,47.0,26.0,GP
83028.0,28,5.0,323.0,4.0,GP
83028.0,86,62.0,346.0,42.0,GL
83028.0,76,60.0,242.0,36.0,GL
83028.0,77,38.0,316.0,42.0,GL
83028.0,87,32.0,271.0,4.0,GL
83028.0,85,27.0,48.0,20.0,GL
83028.0,70,23.0,72.0,,GL
83028.0,75,19.0,180.0,,GL
83028.0,71,12.0,121.0,1.0,GL
83028.0,69,4.0,14.0,50.0,GL
83028.0,13,76.0,272.0,41.0,GA
83028.0,21,64.0,292.0,36.0,GA
83028.0,27,52.0,165.0,20.0,GA
83028.0,15,43.0,45.0,4.0,GA
83028.0,26,23.0,238.0,36.0,GA
83028.0,30,4.0,147.0,,GA
83028.0,3,1.0,82.0,,GA
83028.0,13,76.0,272.0,34.0,GA
83028.0,21,64.0,292.0,33.0,GA
83028.0,15,43.0,45.0,34.0,GA
83028.0,26,23.0,238.0,2.0,GA
83028.0,27,71.0,357.0,35.0,GB
83028.0,46,45.0,238.0,30.0,GB
83028.0,28,35.0,65.0,31.0,GB
83028.0,30,35.0,278.0,4.0,GB
83028.0,36,30.0,301.0,45.0,GB
83028.0,41,26.0,116.0,20.0,GB
83028.0,33,21.0,62.0,,GB
83028.0,37,16.0,183.0,2.0,GB
83028.0,14,10.0,38.0,29.0,GB
83028.0,39,5.0,328.0,44.0,GB
83028.0,32,5.0,164.0,19.0,GB
83028.0,16,3.0,337.0,4.0,GB
83028.0,25,2.0,302.0,,GB
83028.0,27,71.0,357.0,36.0,GB
83028.0,46,45.0,238.0,29.0,GB
83028.0,28,35.0,65.0,25.0,GB
83028.0,30,35.0,278.0,3.0,GB
83028.0,36,30.0,301.0,3.0,GB
83028.0,39,5.0,328.0,31.0,GB
83033.0,11,76.0,30.0,43.0,GP
83033.0,12,74.0,265.0,45.0,GP
83033.0,20,54.0,149.0,18.0,GP
83033.0,25,44.0,305.0,4.0,GP
83033.0,48,39.0,209.0,32.0,GP
83033.0,6,38.0,47.0,44.0,GP
83033.0,5,23.0,179.0,25.0,GP
83033.0,19,19.0,89.0,2.0,GP
83033.0,29,13.0,288.0,33.0,GP
83033.0,24,7.0,216.0,,GP
83033.0,28,5.0,323.0,51.0,GP
83033.0,9,1.0,68.0,1.0,GP
83033.0,11,76.0,30.0,35.0,GP
83033.0,25,44.0,305.0,34.0,GP
83033.0,6,38.0,47.0,26.0,GP
83033.0,28,5.0,323.0,4.0,GP
83033.0,86,62.0,346.0,42.0,GL
83033.0,76,60.0,242.0,35.0,GL
83033.0,77,38.0,316.0,41.0,GL
83033.0,87,32.0,271.0,3.0,GL
83033.0,85,27.0,48.0,25.0,GL
83033.0,70,23.0,72.0,,GL
83033.0,75,19.0,180.0,,GL
83033.0,71,12.0,121.0,1.0,GL
83033.0,69,4.0,14.0,51.0,GL
83033.0,13,76.0,272.0,41.0,GA
83033.0,21,64.0,290.0,36.0,GA
83033.0,27,52.0,165.0,20.0,GA
83033.0,15,43.0,45.0,4.0,GA
83033.0,26,23.0,238.0,37.0,GA
83033.0,30,4.0,147.0,,GA
83033.0,3,1.0,82.0,,GA
83033.0,13,76.0,272.0,34.0,GA
83033.0,21,64.0,290.0,33.0,GA
83033.0,15,43.0,45.0,34.0,GA
83033.0,26,23.0,238.0,2.0,GA
83033.0,27,71.0,357.0,35.0,GB
83033.0,46,45.0,238.0,18.0,GB
83033.0,28,35.0,65.0,32.0,GB
83033.0,30,35.0,278.0,4.0,GB
83033.0,36,30.0,301.0,45.0,GB
83033.0,41,26.0,116.0,18.0,GB
83033.0,33,21.0,62.0,29.0,GB
83033.0,37,16.0,183.0,2.0,GB
83033.0,14,10.0,38.0,30.0,GB
83033.0,39,5.0,328.0,44.0,GB
83033.0,32,5.0,164.0,18.0,GB
83033.0,16,3.0,337.0,4.0,GB
83033.0,25,2.0,302.0,,GB
83033.0,27,71.0,357.0,36.0,GB
83033.0,46,45.0,238.0,30.0,GB
83033.0,28,35.0,65.0,25.0,GB
83033.0,36,30.0,301.0,3.0,GB
83033.0,39,5.0,328.0,3.0,GB
83038.0,11,76.0,30.0,43.0,GP
83038.0,12,74.0,265.0,45.0,GP
83038.0,20,54.0,149.0,19.0,GP
83038.0,25,44.0,305.0,4.0,GP
83038.0,48,39.0,209.0,32.0,GP
83038.0,6,38.0,47.0,44.0,GP
83038.0,5,23.0,179.0,25.0,GP
83038.0,19,19.0,89.0,2.0,GP
83038.0,29,13.0,288.0,31.0,GP
83038.0,24,7.0,216.0,,GP
83038.0,28,5.0,323.0,51.0,GP
83038.0,9,1.0,68.0,1.0,GP
83038.0,11,76.0,30.0,35.0,GP
83038.0,25,44.0,305.0,33.0,GP
83038.0,6,38.0,47.0,26.0,GP
83038.0,28,5.0,323.0,4.0,GP
83038.0,86,62.0,346.0,42.0,GL
83038.0,76,60.0,242.0,34.0,GL
83038.0,77,38.0,316.0,40.0,GL
83038.0,87,32.0,271.0,3.0,GL
83038.0,85,27.0,48.0,25.0,GL
83038.0,75,19.0,180.0,,GL
83038.0,71,12.0,121.0,17.0,GL
83038.0,69,4.0,14.0,5.0,GL
83038.0,13,76.0,272.0,41.0,GA
83038.0,21,64.0,290.0,36.0,GA
83038.0,27,51.0,165.0,20.0,GA
83038.0,15,43.0,45.0,4.0,GA
83038.0,26,24.0,238.0,37.0,GA
83038.0,30,3.0,148.0,,GA
83038.0,3,1.0,82.0,,GA
83038.0,13,76.0,272.0,34.0,GA
83038.0,21,64.0,290.0,33.0,GA
83038.0,15,43.0,45.0,34.0,GA
83038.0,26,24.0,238.0,2.0,GA
83038.0,27,71.0,357.0,34.0,GB
83038.0,46,45.0,238.0,16.0,GB
83038.0,28,35.0,65.0,31.0,GB
83038.0,30,35.0,278.0,4.0,GB
83038.0,36,30.0,301.0,45.0,GB
